Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
0223399a,6/10/23,22:37,"Berlin, Germany",-81.228461,155.294422,Snow,Dry,5,0,Distracted Driving
d1b0d639,10/31/23,13:16,"Mumbai, India",11.927731,160.080515,Rain,Gravel,2,6,Weather Conditions
b9532793,3/13/24,17:47,"Sydney, Australia",0.090042,3.091655,Rain,Snowy,4,4,Speeding
496c9463,5/22/24,0:45,"Toronto, Canada",-88.476026,40.149389,Snow,Under Construction,2,6,Weather Conditions
a94fd2dd,11/6/24,8:34,"London, UK",-75.191829,-107.555762,Snow,Snowy,3,4,Speeding
d7463108,9/14/24,12:55,"Beijing, China",88.20917,-65.764669,Snow,Wet,2,9,Reckless Driving
17bff91b,6/23/23,6:28,"Toronto, Canada",89.568322,98.224936,Snow,Dry,4,9,Distracted Driving
f84a967b,11/9/24,11:37,"Sydney, Australia",38.41647,-4.652539,Storm,Dry,3,2,Mechanical Failure
abe76236,7/31/24,0:04,"Mumbai, India",3.103597,-100.612043,Snow,Gravel,1,8,Speeding
0115e67a,5/8/24,10:21,"Mumbai, India",-36.525981,-150.469523,Hail,Under Construction,4,3,Drunk Driving
c2490c9d,8/8/24,7:42,"Mumbai, India",-9.377822,-174.462833,Snow,Snowy,5,0,Reckless Driving
b63b38ba,7/7/23,22:25,"London, UK",52.366697,122.544855,Rain,Gravel,2,1,Speeding
6996deea,9/23/23,12:01,"London, UK",51.147731,-171.547919,Snow,Under Construction,3,6,Mechanical Failure
52a2cf61,12/7/24,23:19,"Tokyo, Japan",63.256276,-64.756871,Hail,Snowy,1,3,Weather Conditions
d3d8fffc,9/16/23,14:06,"Tokyo, Japan",-64.393944,8.9195,Snow,Icy,5,8,Distracted Driving
d223220c,11/19/23,6:27,"Paris, France",22.374915,138.452966,Rain,Wet,2,6,Distracted Driving
a1fd38b2,10/25/24,4:54,"Toronto, Canada",-64.49196,-128.687489,Storm,Under Construction,4,8,Reckless Driving
b3bd6474,3/22/23,21:18,"New York, USA",56.092216,-95.477167,Fog,Snowy,5,7,Weather Conditions
b0bd4f6b,8/12/23,22:59,"Beijing, China",-76.19321,-19.975326,Storm,Gravel,4,5,Speeding
78e5ee4e,12/15/24,6:12,"Mumbai, India",59.646862,160.023348,Clear,Wet,1,5,Speeding
51f7e697,9/24/23,13:02,"Paris, France",-22.411105,-22.285751,Snow,Under Construction,1,3,Weather Conditions
3d8e88cd,8/13/23,14:15,"Mumbai, India",7.459924,-134.646489,Clear,Under Construction,3,1,Reckless Driving
d44a347c,5/26/23,8:01,"Berlin, Germany",9.996028,164.870032,Snow,Snowy,3,8,Reckless Driving
53ca2a82,1/22/23,4:28,"Beijing, China",58.971417,29.180135,Hail,Under Construction,2,10,Distracted Driving
64caca66,2/7/24,1:50,"Mumbai, India",82.740515,-9.182182,Snow,Dry,2,9,Distracted Driving
d7d51b93,8/20/23,7:35,"Toronto, Canada",-43.642549,73.944153,Hail,Gravel,5,8,Reckless Driving
cf144465,1/25/24,0:53,"Mumbai, India",-30.329256,139.090261,Clear,Wet,3,0,Drunk Driving
b5f84f58,6/3/24,4:20,"London, UK",-37.488998,6.526196,Snow,Icy,3,8,Weather Conditions
c35f75fb,12/7/24,23:39,"Mumbai, India",-85.43652,-28.073696,Hail,Wet,2,9,Weather Conditions
601e6357,12/23/24,16:36,"Beijing, China",-54.175096,-105.247398,Hail,Dry,3,4,Drunk Driving
decf8587,4/30/24,10:48,"Tokyo, Japan",-65.561906,111.906418,Storm,Gravel,4,2,Reckless Driving
bdb956bb,2/19/23,4:58,"Tokyo, Japan",-32.847026,6.047432,Fog,Wet,3,7,Drunk Driving
4e209669,2/5/23,15:24,"Toronto, Canada",-55.602431,-102.316293,Clear,Dry,3,10,Weather Conditions
c63f4185,12/11/23,22:03,"Beijing, China",-63.719875,-146.951098,Fog,Snowy,5,1,Reckless Driving
9e7d6717,5/11/23,1:14,"New York, USA",44.896612,82.88763,Fog,Snowy,5,1,Weather Conditions
70a799db,8/31/24,7:19,"Beijing, China",27.115651,11.652818,Snow,Icy,5,3,Speeding
08ee3319,6/19/23,4:43,"Berlin, Germany",-61.305303,-48.501229,Storm,Wet,4,1,Drunk Driving
47d01bab,10/23/24,5:21,"Beijing, China",71.556484,-56.580415,Fog,Wet,3,0,Weather Conditions
f7a2d315,11/23/23,21:33,"Paris, France",-88.986686,90.256307,Clear,Gravel,5,9,Weather Conditions
b08ec5a0,9/6/24,16:38,"Paris, France",61.706881,-62.017911,Snow,Under Construction,5,4,Distracted Driving
f87b745f,3/7/24,6:22,"Sydney, Australia",16.805573,-103.909214,Rain,Under Construction,1,3,Mechanical Failure
0ee1b83b,10/2/24,5:40,"New York, USA",33.962068,-139.2822,Storm,Icy,2,7,Drunk Driving
7a4fa6df,2/1/24,2:17,"Beijing, China",89.430129,-107.101721,Storm,Icy,4,6,Mechanical Failure
1ee442b3,9/28/24,5:45,"Toronto, Canada",79.401867,27.07969,Snow,Gravel,3,4,Distracted Driving
6d879304,3/19/23,11:16,"Toronto, Canada",43.607594,64.009574,Rain,Gravel,3,5,Drunk Driving
54dd3364,10/4/23,14:31,"Sydney, Australia",-29.690157,99.226536,Rain,Snowy,3,7,Distracted Driving
ed5f36bd,9/19/23,17:46,"Berlin, Germany",74.472782,-133.799818,Rain,Icy,3,0,Mechanical Failure
458ac841,11/18/23,19:03,"Toronto, Canada",-69.698358,-61.732786,Fog,Snowy,4,5,Reckless Driving
7c36ebac,1/25/24,20:01,"Sydney, Australia",50.892856,80.536107,Storm,Under Construction,4,2,Distracted Driving
1813352d,4/30/23,3:34,"London, UK",-49.085644,28.187125,Hail,Gravel,2,6,Reckless Driving
6fdb27d9,1/21/23,10:23,"Berlin, Germany",63.100841,3.135403,Rain,Icy,5,9,Drunk Driving
e74389b9,4/24/24,23:39,"New York, USA",44.872521,-98.165274,Hail,Wet,1,0,Weather Conditions
b31c8001,10/16/24,13:00,"Berlin, Germany",59.164862,-143.366857,Storm,Under Construction,2,4,Drunk Driving
e8790fc6,2/14/23,10:04,"Toronto, Canada",46.346395,45.371809,Storm,Snowy,1,0,Speeding
17d52b41,12/3/24,0:46,"Paris, France",47.288007,39.24575,Snow,Icy,1,6,Drunk Driving
7f40ce42,10/16/23,7:21,"Berlin, Germany",-62.430321,161.614926,Hail,Under Construction,4,7,Distracted Driving
76c94484,1/13/24,2:09,"Beijing, China",33.682093,96.283764,Rain,Snowy,2,2,Distracted Driving
bca3ad11,10/22/24,8:20,"New York, USA",-48.622619,-155.216324,Hail,Under Construction,5,3,Distracted Driving
2452c541,3/8/24,0:25,"Mumbai, India",-75.39883,-92.514507,Storm,Gravel,3,8,Distracted Driving
7.12E+75,11/1/24,7:39,"Paris, France",-51.318158,-88.03393,Rain,Dry,5,7,Reckless Driving
8885c119,1/23/24,15:59,"Mumbai, India",53.40562,18.406232,Clear,Wet,4,0,Mechanical Failure
f11eb6f0,3/11/23,15:09,"Tokyo, Japan",48.568727,-32.029751,Hail,Snowy,5,10,Distracted Driving
a957f561,1/12/24,0:46,"Mumbai, India",17.52265,-98.7823,Fog,Icy,4,5,Mechanical Failure
4e576b8c,8/19/24,18:12,"London, UK",-1.661858,-28.348749,Rain,Snowy,5,7,Distracted Driving
4ea152ff,11/30/24,9:13,"London, UK",-12.724472,-134.147589,Rain,Under Construction,1,8,Reckless Driving
abec877b,4/23/24,22:34,"Mumbai, India",-61.471809,-13.199459,Snow,Icy,3,0,Mechanical Failure
27eb3cac,5/7/24,15:36,"Tokyo, Japan",-52.300602,-137.896935,Fog,Snowy,4,5,Mechanical Failure
91aaf362,8/8/24,20:33,"Toronto, Canada",50.082554,72.224569,Snow,Gravel,5,0,Reckless Driving
851309a0,9/8/24,15:18,"New York, USA",-51.486789,11.734394,Clear,Under Construction,4,5,Distracted Driving
5289a481,2/13/23,10:52,"Berlin, Germany",-51.173882,89.957045,Clear,Icy,3,1,Mechanical Failure
1f476b53,7/29/24,1:52,"Berlin, Germany",75.219361,118.750853,Snow,Gravel,3,6,Mechanical Failure
506ca744,10/15/23,18:06,"Sydney, Australia",66.877597,-30.805107,Clear,Snowy,1,9,Drunk Driving
69505ca8,9/6/23,16:33,"Mumbai, India",9.587261,-112.313071,Clear,Wet,1,4,Speeding
b6e1f999,3/11/24,1:33,"Sydney, Australia",16.26049,-47.06008,Rain,Icy,1,1,Speeding
b172109c,4/14/23,15:47,"Toronto, Canada",44.625254,134.154772,Snow,Gravel,3,8,Speeding
d0ac650a,11/7/24,6:30,"New York, USA",-17.288209,141.287893,Hail,Gravel,5,5,Speeding
5a4528dd,2/11/23,22:05,"Sydney, Australia",-61.673006,136.995635,Snow,Dry,3,6,Mechanical Failure
677f394b,6/15/23,12:22,"Toronto, Canada",-35.837619,-139.03726,Rain,Wet,2,3,Mechanical Failure
7574cd63,7/19/24,18:51,"London, UK",-14.526479,-113.598201,Fog,Gravel,1,8,Reckless Driving
f5d0282c,7/5/24,23:50,"Beijing, China",25.938647,-0.743057,Rain,Icy,5,3,Weather Conditions
3176c4bf,1/24/24,18:27,"New York, USA",-80.37228,-56.096112,Storm,Icy,3,4,Weather Conditions
bc890a50,3/3/23,23:07,"Paris, France",66.92445,28.558041,Fog,Snowy,5,5,Distracted Driving
90d155e0,2/11/24,21:08,"Tokyo, Japan",-35.264022,59.895378,Rain,Snowy,4,4,Mechanical Failure
823d67fe,7/16/24,10:18,"Beijing, China",-11.24968,140.13006,Clear,Wet,3,3,Mechanical Failure
d6ea45a7,2/12/23,3:28,"Paris, France",13.665392,113.199685,Snow,Snowy,4,6,Distracted Driving
47521d3b,4/19/24,16:59,"Toronto, Canada",-8.377261,-96.519831,Fog,Wet,4,5,Reckless Driving
02333a38,5/19/23,22:57,"Tokyo, Japan",15.364023,34.573081,Storm,Icy,3,1,Weather Conditions
3bb48643,11/10/23,8:03,"Sydney, Australia",-14.077649,179.453469,Fog,Icy,5,3,Drunk Driving
b1626c6e,1/21/23,4:12,"New York, USA",-27.83346,17.641174,Hail,Gravel,2,9,Speeding
849f9a76,12/21/23,15:38,"Berlin, Germany",-15.36909,0.475631,Clear,Under Construction,1,9,Reckless Driving
309e55cf,5/30/23,16:20,"Mumbai, India",55.826788,-65.89055,Clear,Icy,5,6,Distracted Driving
5534b1fb,8/26/24,15:28,"Berlin, Germany",37.811145,10.832643,Snow,Icy,4,8,Drunk Driving
4d15fa48,3/12/23,14:00,"Mumbai, India",-60.351963,61.018575,Rain,Wet,5,0,Mechanical Failure
d1c4e394,1/11/23,4:00,"London, UK",-82.455028,-108.292013,Rain,Under Construction,1,7,Distracted Driving
df52be69,3/9/23,8:39,"London, UK",76.698171,69.591422,Clear,Snowy,4,6,Drunk Driving
e78a238c,12/27/23,7:09,"Berlin, Germany",-24.176703,-20.331122,Snow,Snowy,5,1,Speeding
fbf7ba5c,4/26/24,20:40,"Toronto, Canada",21.689117,-88.356402,Rain,Wet,2,4,Drunk Driving
d1aba818,3/17/24,3:19,"Berlin, Germany",-15.664804,151.74911,Fog,Icy,2,7,Mechanical Failure
8897fb2a,1/1/24,2:13,"Tokyo, Japan",-69.955735,-67.076079,Snow,Under Construction,2,1,Speeding
c13d9073,3/21/24,15:49,"Berlin, Germany",-16.252226,20.178862,Snow,Icy,2,2,Mechanical Failure
c1dc98ff,1/31/24,15:31,"Berlin, Germany",-83.881223,-46.469496,Rain,Gravel,2,3,Reckless Driving
4d0b7b0d,12/21/23,8:56,"Sydney, Australia",-6.711976,-159.300387,Fog,Icy,4,10,Mechanical Failure
b9547a73,7/8/24,7:17,"Berlin, Germany",-53.82576,-97.77152,Snow,Under Construction,2,0,Distracted Driving
35635d73,3/20/24,4:31,"Paris, France",-81.917841,31.910095,Hail,Wet,3,7,Distracted Driving
58f6fbd8,12/2/24,9:09,"New York, USA",61.12773,-92.329997,Fog,Under Construction,1,1,Reckless Driving
972e332d,4/7/24,3:31,"New York, USA",-24.432916,178.352505,Hail,Dry,1,4,Mechanical Failure
f8186b01,2/11/23,0:46,"London, UK",-50.496004,-57.764873,Storm,Snowy,5,2,Reckless Driving
7ee92938,6/8/23,9:30,"Berlin, Germany",39.343811,167.570409,Fog,Wet,3,9,Reckless Driving
70d8ef61,12/15/23,1:33,"Beijing, China",8.325345,68.165137,Clear,Dry,5,3,Drunk Driving
6c7c2286,4/12/24,16:50,"Beijing, China",77.776086,-109.965081,Fog,Dry,5,10,Speeding
2bac5e9f,11/24/24,10:36,"New York, USA",48.928032,159.139304,Hail,Wet,3,0,Mechanical Failure
25ead2a3,9/18/24,8:13,"Sydney, Australia",45.921512,-23.455928,Rain,Snowy,5,8,Drunk Driving
5d3c5469,8/21/24,23:15,"Berlin, Germany",79.873181,168.606673,Snow,Dry,2,5,Reckless Driving
fd19f45b,3/9/24,18:34,"Tokyo, Japan",-50.348599,-150.250531,Snow,Gravel,3,9,Speeding
3ea1c472,8/14/24,19:39,"Sydney, Australia",-24.569921,151.620551,Storm,Wet,2,9,Speeding
26d2a17a,8/29/23,23:23,"Tokyo, Japan",-9.700696,159.559486,Rain,Under Construction,4,4,Distracted Driving
1c82b46e,3/1/23,19:52,"Tokyo, Japan",65.52764,-49.694634,Hail,Snowy,5,2,Weather Conditions
ea5bfaf1,3/23/24,22:26,"London, UK",-3.972505,43.191766,Snow,Gravel,5,8,Mechanical Failure
14a8fb55,2/10/24,3:42,"Mumbai, India",-8.334859,107.07032,Fog,Wet,3,7,Distracted Driving
bb193a8d,12/25/24,19:28,"Beijing, China",-5.155784,165.15608,Clear,Wet,1,0,Distracted Driving
23c68959,8/3/23,13:31,"Tokyo, Japan",-60.950941,-178.921797,Clear,Gravel,4,3,Drunk Driving
3cf2a102,1/31/23,14:08,"Mumbai, India",59.705619,-53.619415,Storm,Dry,4,0,Drunk Driving
84f2c8a9,3/16/24,23:56,"Tokyo, Japan",13.383983,-68.137633,Rain,Wet,3,0,Drunk Driving
f2a25f71,3/30/24,11:00,"Beijing, China",-75.793301,-104.695289,Hail,Gravel,4,0,Mechanical Failure
e2652ce7,12/23/23,0:40,"New York, USA",80.922154,-87.057389,Clear,Dry,4,7,Drunk Driving
7f3b2635,5/5/23,17:35,"New York, USA",-9.886929,-70.840247,Fog,Gravel,2,10,Mechanical Failure
f483098a,4/5/23,18:56,"Tokyo, Japan",-52.473141,93.579342,Snow,Dry,4,2,Weather Conditions
5588b426,10/29/24,9:58,"Beijing, China",-5.595689,-85.012699,Snow,Icy,1,10,Speeding
48a51f15,12/12/23,20:44,"Tokyo, Japan",80.561058,-69.090421,Hail,Wet,2,1,Drunk Driving
8fe46031,9/11/23,8:08,"New York, USA",-3.885119,105.647216,Hail,Dry,1,1,Drunk Driving
34ed5840,5/29/23,8:48,"New York, USA",-63.270179,82.279699,Snow,Icy,3,9,Speeding
99840b9d,6/21/24,19:08,"Beijing, China",-43.806615,67.591419,Snow,Under Construction,2,8,Distracted Driving
92c133cd,3/6/23,4:04,"Berlin, Germany",79.665768,67.068338,Snow,Wet,4,4,Mechanical Failure
d96539b1,8/23/23,8:49,"Tokyo, Japan",41.314636,48.456681,Fog,Icy,5,6,Reckless Driving
4b73f62d,4/14/23,7:36,"New York, USA",-27.405614,96.942142,Hail,Snowy,5,5,Distracted Driving
ac0baa1c,9/23/24,9:16,"Beijing, China",63.729279,31.8772,Rain,Under Construction,5,7,Reckless Driving
76fcbddb,8/20/23,2:24,"Paris, France",-54.820904,98.807755,Rain,Wet,1,2,Weather Conditions
71d84597,12/13/23,6:59,"Sydney, Australia",6.232852,171.219318,Clear,Dry,1,4,Weather Conditions
fcd8e65a,2/19/23,4:15,"Mumbai, India",26.730447,-11.383676,Snow,Snowy,3,7,Drunk Driving
0f560092,4/5/23,0:55,"New York, USA",-34.837469,174.525188,Storm,Gravel,2,2,Weather Conditions
9ce4cf8a,12/1/24,4:22,"New York, USA",-49.645847,-136.788025,Storm,Wet,2,1,Reckless Driving
763a703b,7/17/24,9:44,"London, UK",38.685878,4.686862,Storm,Wet,2,1,Reckless Driving
3c231ad6,1/11/23,0:07,"London, UK",37.411917,12.176181,Rain,Gravel,4,7,Weather Conditions
4e7cde9b,7/20/24,0:42,"Toronto, Canada",-27.691509,44.453854,Rain,Wet,1,5,Distracted Driving
ba49cec7,6/14/23,15:34,"Mumbai, India",-42.849828,-80.7235,Snow,Icy,5,10,Distracted Driving
4dcd3803,4/22/23,7:54,"Tokyo, Japan",-82.053025,-120.036398,Clear,Dry,5,3,Weather Conditions
71909e1e,5/5/24,21:44,"London, UK",86.485938,-15.970741,Snow,Dry,2,7,Weather Conditions
07d2178d,12/26/23,17:47,"Berlin, Germany",-87.260758,-13.213047,Storm,Gravel,3,8,Drunk Driving
7ee0b9c5,3/25/23,20:22,"Mumbai, India",0.692462,11.927456,Clear,Icy,1,1,Distracted Driving
f142fa55,4/22/23,15:17,"Berlin, Germany",46.33466,2.967191,Fog,Snowy,2,7,Speeding
bb2c0054,10/13/23,14:49,"Mumbai, India",-43.393983,-52.275382,Storm,Snowy,1,8,Drunk Driving
b439e860,12/9/24,3:45,"New York, USA",-70.840567,-53.696096,Clear,Snowy,1,5,Mechanical Failure
8b185d12,6/27/23,17:12,"Sydney, Australia",-45.368623,-13.866038,Hail,Snowy,1,4,Drunk Driving
8b4b85e7,3/16/24,0:51,"Toronto, Canada",11.664882,-6.905316,Snow,Wet,3,7,Drunk Driving
d3030c46,12/26/24,13:22,"Beijing, China",-71.022574,26.261963,Clear,Wet,3,9,Speeding
86af9d96,4/20/24,19:59,"Mumbai, India",72.773084,136.115434,Clear,Dry,3,7,Mechanical Failure
caba6616,11/20/23,22:52,"Tokyo, Japan",64.79125,-171.105739,Rain,Under Construction,4,3,Distracted Driving
6d9bb726,6/3/23,19:16,"Beijing, China",47.915598,-162.795082,Snow,Gravel,3,4,Weather Conditions
dfe42723,1/31/24,4:20,"Berlin, Germany",-0.267441,174.968038,Rain,Gravel,1,1,Mechanical Failure
2fff1511,11/23/23,19:02,"Toronto, Canada",-2.771127,-105.4013,Snow,Dry,3,9,Reckless Driving
1aa1d0c9,3/24/23,18:20,"Paris, France",-1.767918,153.108514,Rain,Wet,1,6,Weather Conditions
36fc114c,11/25/24,9:24,"Paris, France",4.673308,25.909454,Hail,Icy,1,9,Distracted Driving
a55093db,5/29/24,16:22,"Paris, France",59.963513,1.727299,Snow,Under Construction,4,8,Drunk Driving
ef91fe46,12/23/23,23:54,"London, UK",3.167829,77.580136,Clear,Snowy,5,3,Drunk Driving
617834a6,11/25/24,10:30,"Berlin, Germany",64.874349,172.347915,Hail,Snowy,4,7,Distracted Driving
9401ac5e,8/1/24,11:33,"New York, USA",6.740589,142.403954,Fog,Icy,4,0,Reckless Driving
0b37d7aa,5/5/23,16:03,"Sydney, Australia",-88.974945,94.889133,Fog,Icy,3,6,Weather Conditions
5c0c4dc8,12/6/24,15:25,"Paris, France",7.974904,151.826556,Fog,Dry,2,1,Mechanical Failure
8b0dd163,6/30/23,3:41,"New York, USA",11.927411,37.018811,Snow,Gravel,4,2,Weather Conditions
cb2d85f6,2/10/24,0:29,"Beijing, China",89.201818,-37.705933,Fog,Gravel,2,8,Drunk Driving
dec4ab18,6/19/23,13:31,"Berlin, Germany",9.083522,-135.486817,Clear,Icy,3,10,Drunk Driving
0a285909,1/22/23,8:53,"Tokyo, Japan",60.95683,115.59729,Clear,Snowy,5,3,Speeding
350b79bd,1/24/24,1:27,"Beijing, China",-14.003649,-146.45774,Clear,Icy,4,7,Reckless Driving
92821ca8,8/29/24,4:55,"Sydney, Australia",3.51253,-40.761592,Rain,Under Construction,5,7,Reckless Driving
981a7b3d,2/2/24,13:53,"London, UK",45.298798,-25.840319,Hail,Icy,4,6,Weather Conditions
b6cb84c2,5/14/23,2:12,"Sydney, Australia",61.750991,-53.824975,Rain,Under Construction,5,4,Speeding
c6f4fad1,12/10/23,6:30,"Mumbai, India",-57.483533,-177.072564,Snow,Under Construction,2,7,Mechanical Failure
7d063bb9,9/2/23,10:15,"Beijing, China",-1.066277,37.758357,Storm,Under Construction,3,4,Mechanical Failure
67a3aa7b,5/5/24,20:29,"Paris, France",1.560935,49.820731,Hail,Gravel,4,0,Reckless Driving
96943608,12/9/24,2:05,"Toronto, Canada",-52.394432,-23.497549,Rain,Icy,2,3,Reckless Driving
a77acdc5,4/19/24,22:38,"Beijing, China",25.16899,175.057111,Snow,Gravel,3,1,Weather Conditions
4685e2ae,1/24/24,3:53,"Paris, France",84.490445,109.773959,Clear,Wet,1,5,Reckless Driving
d73a552a,6/18/24,23:37,"Mumbai, India",43.926784,-88.911697,Hail,Under Construction,1,2,Reckless Driving
222a2756,7/9/24,2:34,"London, UK",-79.797197,148.450743,Clear,Wet,4,8,Reckless Driving
5366f13a,4/14/23,11:09,"Sydney, Australia",-36.479241,24.104287,Fog,Gravel,5,10,Distracted Driving
dd563a22,10/25/23,9:57,"Beijing, China",4.59031,-6.521716,Rain,Gravel,1,5,Weather Conditions
d139e2c7,6/24/23,8:04,"Paris, France",24.569739,-31.028229,Clear,Wet,2,4,Drunk Driving
f54e663b,1/27/23,10:05,"Tokyo, Japan",-8.153088,-102.179435,Snow,Gravel,4,0,Reckless Driving
54a3e023,6/3/23,3:42,"Beijing, China",-4.98487,142.424396,Storm,Snowy,2,7,Speeding
ec10a387,11/26/23,10:56,"Beijing, China",16.655508,36.239792,Clear,Dry,3,6,Mechanical Failure
355c040c,9/24/24,16:55,"Beijing, China",-33.741012,1.099961,Clear,Dry,5,8,Weather Conditions
e62be1ad,3/29/23,19:06,"Toronto, Canada",71.002232,23.737743,Clear,Wet,3,2,Mechanical Failure
6aae5dde,7/3/23,22:06,"Berlin, Germany",-21.526775,-162.87316,Clear,Wet,2,10,Drunk Driving
f2cb0730,11/3/24,10:44,"Paris, France",-68.944275,-47.368502,Rain,Wet,2,1,Speeding
0bd2e87e,8/8/23,4:36,"Tokyo, Japan",-77.250498,-137.844579,Snow,Gravel,2,7,Distracted Driving
ee1e6c42,5/2/24,12:12,"Berlin, Germany",-2.688973,-153.454818,Hail,Wet,2,2,Weather Conditions
30365dbb,3/8/24,0:14,"Mumbai, India",73.90121,85.541854,Rain,Wet,1,10,Distracted Driving
25ccbf47,11/2/24,0:53,"Mumbai, India",46.252569,56.965426,Fog,Under Construction,5,4,Reckless Driving
e30b67fd,8/5/24,8:58,"Mumbai, India",-74.612139,31.03515,Storm,Snowy,4,0,Reckless Driving
3d18db97,10/5/24,16:01,"Beijing, China",40.932236,19.323938,Fog,Icy,2,4,Reckless Driving
8c350a71,11/7/24,4:55,"Toronto, Canada",-77.882799,118.029685,Fog,Snowy,2,10,Reckless Driving
593de668,4/28/24,4:59,"Tokyo, Japan",0.92441,139.896386,Clear,Gravel,1,0,Mechanical Failure
7d88495e,9/9/24,20:21,"London, UK",6.412259,-97.06741,Hail,Under Construction,4,5,Distracted Driving
260792bf,2/16/23,13:12,"New York, USA",-80.695929,-137.072522,Storm,Dry,1,2,Mechanical Failure
57788006,12/17/23,12:31,"New York, USA",-46.336789,57.439643,Fog,Under Construction,3,7,Weather Conditions
7688033b,12/3/23,4:17,"Beijing, China",58.450441,167.708168,Clear,Icy,4,0,Mechanical Failure
04581e9c,6/28/24,13:25,"Paris, France",0.842155,-116.578308,Clear,Icy,4,2,Drunk Driving
6b3b683d,12/27/23,16:00,"Tokyo, Japan",22.431776,-44.614056,Rain,Gravel,4,8,Weather Conditions
1ddff68b,8/23/23,23:16,"Tokyo, Japan",-3.283496,-30.830446,Rain,Snowy,2,10,Mechanical Failure
f8d86d8c,7/13/24,9:06,"Toronto, Canada",-8.806013,-133.270501,Storm,Snowy,2,7,Speeding
cb39d0d7,7/20/24,1:14,"Sydney, Australia",45.252079,-164.223798,Hail,Dry,2,7,Weather Conditions
7b83c6f3,10/22/23,23:12,"Mumbai, India",70.916524,-97.856728,Fog,Icy,3,5,Mechanical Failure
4ab33e21,11/26/23,6:43,"Sydney, Australia",-60.794185,75.756901,Storm,Under Construction,5,2,Mechanical Failure
65987e4b,11/4/23,5:25,"Sydney, Australia",86.795637,-129.724048,Storm,Under Construction,5,5,Reckless Driving
3050cf3d,9/17/23,5:17,"New York, USA",21.466991,-24.685402,Rain,Under Construction,1,4,Distracted Driving
88603d5f,7/3/23,8:25,"Berlin, Germany",-84.126902,23.436102,Storm,Gravel,5,9,Reckless Driving
230feaff,10/24/23,20:29,"New York, USA",-49.098563,-86.69152,Hail,Wet,1,7,Reckless Driving
9bee1bf3,9/19/24,23:28,"Tokyo, Japan",-84.466826,-94.268044,Fog,Snowy,2,3,Reckless Driving
a0277927,10/29/23,10:36,"Mumbai, India",-83.704803,-111.019832,Rain,Snowy,1,3,Distracted Driving
7a19771d,5/30/23,23:23,"New York, USA",64.2863,-61.984456,Storm,Dry,5,2,Distracted Driving
0b508d4a,4/3/24,11:32,"Sydney, Australia",-72.093537,-151.36061,Rain,Dry,3,10,Distracted Driving
9ec86dd2,11/28/23,1:25,"Mumbai, India",19.911007,96.784433,Storm,Snowy,1,9,Drunk Driving
dd9d155d,8/18/24,0:12,"Berlin, Germany",-27.324019,91.473025,Hail,Gravel,1,5,Weather Conditions
47657eb0,5/22/24,22:23,"London, UK",-30.445156,44.654231,Clear,Dry,2,9,Drunk Driving
c5070ae8,8/25/24,16:29,"Beijing, China",38.338163,-88.871688,Rain,Snowy,1,3,Mechanical Failure
f47349b0,6/13/24,18:56,"Tokyo, Japan",-12.756187,71.112703,Clear,Dry,1,3,Speeding
55d877c3,11/27/24,14:11,"Toronto, Canada",-64.036866,-137.141955,Hail,Dry,2,7,Distracted Driving
b60f81f3,1/30/23,13:29,"Berlin, Germany",9.986686,-142.066592,Rain,Icy,4,1,Drunk Driving
a9d6a383,12/31/23,23:15,"Toronto, Canada",-12.917611,-54.143317,Fog,Wet,1,8,Reckless Driving
770bca64,9/3/23,23:04,"Tokyo, Japan",25.615345,-134.062029,Hail,Dry,1,1,Distracted Driving
fcc71fda,12/29/23,20:59,"Mumbai, India",-5.29862,35.123107,Rain,Snowy,4,0,Reckless Driving
4c4393b5,11/15/23,2:00,"Berlin, Germany",74.993953,-63.673546,Clear,Under Construction,4,2,Mechanical Failure
02f2a7da,6/20/23,20:56,"Mumbai, India",46.958279,42.653293,Snow,Snowy,4,5,Speeding
